,Lattitude,Longitude,Average Temperature Apr (2021),Mean Temperature (1901-2000),Total Medicare Reimbursements per Enrollee (2009),"Per Capita Income (Lst 12 MO, 2005-2009)","Cropland (sq mi, 2007)",Infant Deaths under 1 Year (2007),Deaths (2007),Births (2007),Population over 85,Population over 75,Total Female Population,Single-Person Households (2005-2009),Households with Perons under 18 Years,Total Veteran Population (2005-2009),Hispanic or Latino Origin,Asian Alone Population,Native American and Alska Native Alone Population,Black Alone Population,White Alone Population,People of All Ages in Poverty (2009),Number of Farms (2007),Total Per Capita Medicare Spending on Alzheimer's/Dementia,Land Area (sq mi),Population over 65,Trump Votes (2016),Population,Medicare: Alcohol Abuse Prevalence (%),Medicare: Alzheimer's Disease/Dementia Prevalence (%),Medicare: Arthritis Prevalence (%),Medicare: Asthma Prevalence (%),Medicare: Atrial Fibrillation Prevalence (%),Medicare: Autism Spectrum Disorders Prevalence (%),Medicare: Cancer Prevalence (%),Medicare: Chronic Kidney Disease Prevalence (%),Medicare: COPD Prevalence (%),Medicare: Depression Prevalence (%),Medicare: Diabetes Prevalence (%),Medicare: Drug Abuse/Substance Abuse Prevalence (%),Medicare: HIV/AIDS Prevalence (%),Medicare: Heart Failure Prevalence (%),Medicare: Hepatitis (Chronic Viral B & C) Prevalence (%),Medicare: Hyperlipidemia Prevalence (%),Medicare: Hypertension Prevalence (%),Medicare: Ischemic Heart Disease Prevalence (%),Medicare: Osteoporosis Prevalence (%),Medicare: Schizophrenia/Other Psychotic Disorders Prevalence (%),Medicare: Stroke Prevalence (%),WONDER: Alzheimer's Deaths,WONDER: Ischemic Heart Disease Deaths,WONDER: Hypertensive Heart Disease Deaths,WONDER: Malignant Neoplasm Deaths,WONDER: Diabetes Deaths,WONDER: COPD Deaths,WONDER: Heart Failure Deaths,WONDER: Chronic Renal Disease Deaths,fips,FIPS,"2,4-D","2,4-DB",6-BENZYLADENINE,ABAMECTIN,ACEPHATE,ACEQUINOCYL,ACETAMIPRID,ACETOCHLOR,ACIBENZOLAR,ACIFLUORFEN,ALACHLOR,ALDICARB,ALUMINUM PHOSPHIDE,AMETRYN,AMINOPYRALID,ASULAM,ATRAZINE,AVIGLYCINE,AZADIRACHTIN,AZINPHOS-METHYL,AZOXYSTROBIN,BACILLUS CEREUS,BACILLUS FIRMUS,BACILLUS PUMILIS,BACILLUS SUBTILIS,BACILLUS THURINGIENSIS,BENFLURALIN,BENOMYL,BENSULFURON,BENSULIDE,BENTAZONE,BIFENAZATE,BIFENTHRIN,BISPYRIBAC,BORDEAUX MIXTURE,BOSCALID,BROMACIL,BROMOXYNIL,BUPROFEZIN,BUTRALIN,BUTYLATE,CALCIUM POLYSULFIDE,CAPTAN,CARBARYL,CARBOFURAN,CARBOPHENOTHION,CARBOXIN,CARFENTRAZONE-ETHYL,CHINOMETHIONAT,CHLORAMBEN,CHLORANTRANILIPROLE,CHLORETHOXYFOS,CHLORFENAPYR,CHLORIDAZON,CHLORIMURON,CHLORMEQUAT,CHLORONEB,CHLOROPICRIN,CHLOROTHALONIL,CHLORPROPHAM,CHLORPYRIFOS,CHLORSULFURON,CLETHODIM,CLODINAFOP,CLOFENTEZINE,CLOMAZONE,CLOPYRALID,CLORANSULAM-METHYL,CLOTHIANIDIN,CONIOTHYRIUM MINITANS,COPPER,COPPER HYDROXIDE,COPPER OCTANOATE,COPPER OXYCHLORIDE,COPPER OXYCHLORIDE S,COPPER SULF TRIBASIC,COPPER SULFATE,CPPU,CRYOLITE,CUPROUS OXIDE,CYANAMIDE,CYANAZINE,CYAZOFAMID,CYCLANILIDE,CYCLOATE,CYDIA POMONELLA,CYFLUTHRIN,CYHALOFOP,CYHALOTHRIN-GAMMA,CYHALOTHRIN-LAMBDA,CYMOXANIL,CYPERMETHRIN,CYPROCONAZOLE,CYPRODINIL,CYROMAZINE,CYTOKININ,DAMINOZIDE,DAZOMET,DCPA,DECAN-1-OL,DELTAMETHRIN,DESMEDIPHAM,DIAZINON,DICAMBA,DICHLOBENIL,DICHLOROPROPENE,DICHLORPROP,DICLOFOP,DICLORAN,DICLOSULAM,DICOFOL,DICROTOPHOS,DIFENOCONAZOLE,DIFENZOQUAT,DIFLUBENZURON,DIFLUFENZOPYR,DIMETHENAMID,DIMETHENAMID-P,DIMETHIPIN,DIMETHOATE,DIMETHOMORPH,DINOSEB,DINOTEFURAN,DIQUAT,DISULFOTON,DITHIOPYR,DIURON,DODINE,EMAMECTIN,ENDOSULFAN,ENDOTHAL,EPN,EPTC,ESFENVALERATE,ETHALFLURALIN,ETHEPHON,ETHION,ETHOFUMESATE,ETHOPROPHOS,ETOXAZOLE,ETRIDIAZOLE,FAMOXADONE,FATTY ALCOHOLS,FENAMIDONE,FENAMIPHOS,FENARIMOL,FENBUCONAZOLE,FENBUTATIN OXIDE,FENHEXAMID,FENOXAPROP,FENOXYCARB,FENPROPATHRIN,FENPYROXIMATE,FENTIN,FERBAM,FIPRONIL,FLONICAMID,FLORASULAM,FLUAZIFOP,FLUAZINAM,FLUBENDIAMIDE,FLUCARBAZONE,FLUDIOXONIL,FLUFENACET,FLUMETRALIN,FLUMETSULAM,FLUMICLORAC,FLUMIOXAZIN,FLUOMETURON,FLUOPICOLIDE,FLUOXASTROBIN,FLUROXYPYR,FLUTHIACET-METHYL,FLUTOLANIL,FLUTRIAFOL,FLUVALINATE-TAU,FOMESAFEN,FORAMSULFURON,FORMETANATE,FOSETYL,GALLEX,GAMMA AMINOBUTYRIC ACID,GARLIC JUICE,GIBBERELLIC ACID,GLUFOSINATE,GLYPHOSATE,HALOSULFURON,HARPIN PROTEIN,HEXAZINONE,HEXYTHIAZOX,HYDRAMETHYLNON,HYDRATED LIME,HYDROGEN PEROXIDE,HYMEXAZOL,IBA,IMAZALIL,IMAZAMETHABENZ,IMAZAMOX,IMAZAPIC,IMAZAPYR,IMAZAQUIN,IMAZETHAPYR,IMIDACLOPRID,INDOXACARB,IODOSULFURON,IPCONAZOLE,IPRODIONE,ISOXABEN,ISOXAFLUTOLE,KAOLIN CLAY,KINOPRENE,KRESOXIM-METHYL,L-GLUTAMIC ACID,LACTOFEN,LINDANE,LINURON,MALATHION,MALEIC HYDRAZIDE,MANCOZEB,MANDIPROPAMID,MANEB,MCPA,MCPB,MECOPROP,MEFENOXAM,MEPIQUAT,MESOSULFURON,MESOTRIONE,METALAXYL,METALDEHYDE,METAM,METAM POTASSIUM,METCONAZOLE,METHAMIDOPHOS,METHIDATHION,METHIOCARB,METHOMYL,METHOXYCHLOR,METHOXYFENOZIDE,METHYL BROMIDE,METHYL IODIDE,METHYL PARATHION,METIRAM,METOLACHLOR,METOLACHLOR-S,METRIBUZIN,METSULFURON,MEVINPHOS,MOLINATE,MSMA,MYCLOBUTANIL,MYROTHECIUM VERRUCARIA,NALED,NAPHTHYLACETAMIDE,NAPHTHYLACETIC ACID,NAPROPAMIDE,NAPTALAM,NEEM OIL,NICOSULFURON,NORFLURAZON,NOVALURON,ORTHOSULFAMURON,ORYZALIN,OXADIAZON,OXAMYL,OXYDEMETON-METHYL,OXYFLUORFEN,OXYTETRACYCLINE,PACLOBUTRAZOL,PARAQUAT,PARATHION,PELARGONIC ACID,PENDIMETHALIN,PENOXSULAM,PERMETHRIN,PETROLEUM DISTILLATE,PETROLEUM OIL,PHENMEDIPHAM,PHORATE,PHOSMET,PHOSPHAMIDON,PHOSPHORIC ACID,PICLORAM,PINOLENE,PINOXADEN,PIPERONYL BUTOXIDE,POLYHEDROSIS VIRUS,POLYOXORIM,POTASSIUM BICARBONATE,POTASSIUM OLEATE,PRIMISULFURON,PRODIAMINE,PROFENOFOS,PROHEXADIONE,PROMETON,PROMETRYN,PROPAMOCARB HCL,PROPANIL,PROPARGITE,PROPAZINE,PROPICONAZOLE,PROPOXYCARBAZONE,PROPYZAMIDE,PROSULFURON,PROTHIOCONAZOLE,PSEUDOMONAS FLUORESCENS,PYMETROZINE,PYRACLOSTROBIN,PYRAFLUFEN ETHYL,PYRASULFOTOLE,PYRETHRINS,PYRIDABEN,PYRIMETHANIL,PYRIPROXYFEN,PYRITHIOBAC-SODIUM,PYROXSULAM,QUINCLORAC,QUINOXYFEN,QUINTOZENE,QUIZALOFOP,RIMSULFURON,ROTENONE,SABADILLA,SAFLUFENACIL,SETHOXYDIM,SILICATES,SIMAZINE,SODIUM CHLORATE,SPINETORAM,SPINOSYN,SPIRODICLOFEN,SPIROMESIFEN,SPIROTETRAMAT,STREPTOMYCIN,SULFCARBAMIDE,SULFENTRAZONE,SULFOSATE,SULFOSULFURON,SULFUR,SULFURIC ACID,TCMTB,TEBUCONAZOLE,TEBUFENOZIDE,TEBUPIRIMPHOS,TEBUTHIURON,TEFLUTHRIN,TEMBOTRIONE,TERBACIL,TERBUFOS,TETRABOROHYDRATE,TETRACONAZOLE,TETRATHIOCARBONATE,THIABENDAZOLE,THIACLOPRID,THIAMETHOXAM,THIAZOPYR,THIDIAZURON,THIENCARBAZONE-METHYL,THIFENSULFURON,THIOBENCARB,THIODICARB,THIOPHANATE-METHYL,THIRAM,TOPRAMEZONE,TRALKOXYDIM,TRALOMETHRIN,TRI-ALLATE,TRIADIMEFON,TRIADIMENOL,TRIASULFURON,TRIBENURON METHYL,TRIBUFOS,TRICLOPYR,TRIFLOXYSTROBIN,TRIFLOXYSULFURON,TRIFLUMIZOLE,TRIFLURALIN,TRIFLUSULFURON,TRITICONAZOLE,UNICONAZOLE,VINCLOZOLIN,ZETA-CYPERMETHRIN,ZINC,ZIRAM,ZOXAMIDE
410,34.475,-85.3454,57.7,59.7,9252.97,15079.0,25.1078125,3.0,295.0,358.0,473.0,1703.0,12502.0,2213.0,3209.0,1924.0,1043.0,108.0,67.0,2899.0,21828.0,4925.0,309.0,18131.410056,313.34,3887.0,6462.0,26015.0,1.3651,,33.3567,2.5201,8.9954,0.0,7.1404,19.531,13.8607,11.7606,27.6864,1.0151,,19.006,,50.0525,69.8985,36.4018,6.1953,1.5751,3.3952,,149.2,,212.8,,70.7,,,13055,13055.0,3843.8,,,6.2,,,0.2,,,,145.6,2195.0,,,206.2,,5345.3,,,1.0,3.6,,,,,,,,,2.7,0.2,3.4,11.3,,,2.4,,,,,,,57.5,14.6,,,,,,,,,,,20.8,,,,70.7,,54.9,,16.7,,,0.8,,,12.9,,,32.0,,,,,2.0,,,,,,,,,,,,,32.1,,2.6,,,,,,,,,,,,48.2,,,,,,,,,,,0.6,,,,,1.3,,,0.1,0.1,,,111.0,18.7,,0.7,,,,13.5,3.4,463.7,,,,,,,,,,,1.4,,,,,,0.6,87.2,,,,,,,,,0.3,,,,,51.8,,0.1,,64.7,,,,,,,,,,,,,140.7,11518.2,,,,,,,,,,,,,,,,,206.4,,,,,,,,,,,,,0.3,,,23.3,,1.5,,,,0.8,69.1,,,,,,,,,,,0.9,,0.8,,,,5.1,,5.6,0.2,,,,,0.3,,,,,,1.4,,7.8,,,,0.4,,,,,,,50.0,,,0.2,,2.3,,127.6,,,44.1,,,190.3,,,,,,,,,,,,,,,,,,15.9,,,,,,1.2,1.7,,,,,,,,,,,,,3.9,,,,0.2,,106.0,,,,,,,0.3,,,,,240.2,,,1.3,,,,,,0.8,,,,,,,31.7,,17.6,,5.6,,,7.3,,,,,,,,,1.3,,202.1,11.1,,,113.0,,,,,,,50.7,
411,34.2439,-84.4764,58.4,59.1,9850.65,30001.0,11.2125,16.0,1011.0,3328.0,1772.0,7065.0,108472.0,13901.0,31404.0,14376.0,20566.0,3538.0,814.0,12117.0,185536.0,17572.0,452.0,20261.081346,421.67,16425.0,80649.0,214346.0,0.7948,12.0644,28.5998,4.1658,8.5445,,8.4309,15.7902,11.7309,11.1561,23.8592,0.7239,,13.0864,0.149,56.8803,61.5144,33.1701,7.9838,2.3064,4.3148,16.8,83.1,17.2,161.9,,45.6,31.7,,13057,13057.0,3749.3,,,,0.1,,0.1,,,,,,,,,,12.7,,,0.4,0.1,,,,,,,,,0.3,,,,,,0.3,,,,,,,7.2,0.9,,,,,,,,,,,,,,0.4,20.9,,1.0,,,,,,,,0.1,,1.5,0.5,,,0.9,,0.8,,,,,,,,,,,,,,,0.4,,0.1,,,,,,,,,0.6,0.1,,2.7,,,,,,,0.1,,,,,,,0.1,,,,1.6,,,3.5,6.7,,0.1,,,,0.1,0.4,,,,,,,,,,,,0.1,,,,,,0.1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,52.9,,,,,,,,,,,,,,,,,,2.2,,0.1,,,,0.7,,0.3,,,,,,0.2,,,,,,0.1,,,0.5,,,,,,,,,,3.7,,,0.4,,0.2,,32.8,,,1.0,,,66.6,,,,,,,,,,,,,,0.2,,0.1,,0.7,,,,,,0.1,0.2,,,,,,,,,,,,,,,,,0.1,,7.7,,0.1,,,,,0.2,,,,,1.0,,,0.1,,,,,,0.1,,,,,,,,,,,,,,1.8,,,,,,,,,,,0.2,0.5,,,,,,,,,,10.9,
412,33.9513,-83.3675,61.0,60.5,8530.92,19797.0,4.6140625,14.0,624.0,1657.0,1422.0,4538.0,61326.0,13418.0,10983.0,5603.0,12192.0,4869.0,247.0,30988.0,72238.0,38764.0,116.0,17839.512574,119.2,10161.0,12717.0,116714.0,1.3727,14.4897,28.3694,4.2707,8.2224,0.0,9.6783,17.2768,9.5674,13.5885,25.9151,1.0954,,14.2263,0.208,44.3566,64.046,26.8303,7.7371,1.7194,4.6589,28.3,83.3,35.8,154.8,27.1,38.3,,,13059,13059.0,998.4,,,,0.1,,,,,,,,,,,,75.2,,,,,,,,,,,,,,,2.0,,,,1.5,,,,,,,16.1,0.3,,,,,,,,,,,,,,0.1,36.8,,8.1,,,,,,,,,,,18.6,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,0.2,0.7,,0.9,,,,,,,,,,,,,,,,,,,,,1.0,1.9,,,,,,,0.1,,,,,,,,,,,,1.1,,,,,,,1.6,,,,,,,,,,9.2,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,1.6,,,,,,,,0.3,2.3,,,,,,,,,,,,,,,,,,,,,,,,49.9,,,0.1,,,,56.9,,,49.2,,,17.6,,,,,,,,,,,,,,,,,,1.1,,,,,,,0.8,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,151.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,
413,31.6264,-84.9803,63.8,65.1,8625.16,16123.0,37.11875,0.0,51.0,66.0,82.0,270.0,1721.0,473.0,364.0,245.0,26.0,10.0,11.0,1923.0,1197.0,958.0,90.0,18449.020921,195.38,522.0,566.0,3183.0,,,34.0369,,6.8602,0.0,,16.8865,,11.3456,27.4406,,,,0.0,32.9815,56.9921,24.2744,,,,,,,,,,,,13061,13061.0,151.1,814.3,,10.2,1083.3,,,,,296.5,,4655.2,,,0.4,,884.1,,,,699.5,0.1,0.3,,,1.7,,,,,1205.5,27.7,111.3,,,17.0,,,1.4,,,,24.9,111.1,,,11.7,0.3,,,2.2,,,,1.8,,,1134.1,18625.8,,2054.6,,69.7,,,,,,6.9,,,8.9,,,,,,,,,,,,168.9,,,17.9,,1.1,183.0,0.2,58.4,,,,,,,,,,,,,,3400.8,,,,31.2,47.7,2233.0,2.4,,6.9,,,,,0.1,,,,,,,1767.6,370.8,,1.0,,,,4.1,1566.5,5689.6,,,,,,0.2,,,,,7.5,,,,,,6.4,520.8,,,,,,,0.1,,9.6,,,,,204.7,159.3,,,,,1442.3,,,541.1,,,,,,,,188.8,6301.6,0.4,,,,,,,,,,,,173.7,,,1.1,80.1,16.4,,,,,,,,4.3,,10.4,,,,,79.7,,27.6,,,,8.3,474.8,,,0.6,,,,,0.5,,,30.3,,13.6,2292.4,,127.0,,13.9,4348.6,,,,,3585.6,2.9,,,,,,,,,,151.5,,160.7,,1.4,,,,,518.3,,,2968.3,,3.6,,,,359.2,,,,4.1,,,,,,,,,,,,,1070.9,,,,,208.5,,,,187.0,,11.0,27.4,0.6,,,0.4,,,94.5,,,,,,,,,,0.1,,220.0,,,3.5,35.1,,,,,,,,243.9,,1.0,1248.3,,,,,,,10.3,,,,,,68.4,,259.4,,1.5,,8.9,,,,,,,,0.1,,,1588.2,,51.1,6.3,,2231.6,,,,,4.8,,,
414,33.5419,-84.3577,61.5,60.6,9759.6,18962.0,0.8640625,57.0,1398.0,5048.0,1439.0,6360.0,135192.0,23429.0,38169.0,21483.0,35447.0,12937.0,965.0,171480.0,48960.0,44330.0,48.0,25037.189636,141.57,21408.0,12645.0,259424.0,1.1876,12.6936,24.0475,3.4394,7.3444,0.0,7.677,17.1781,10.8884,8.5131,32.4561,0.6176,0.323,16.4371,0.5511,46.7363,64.9026,28.1615,5.2447,2.1378,5.0451,26.4,88.1,58.8,171.9,27.9,36.6,30.0,13.6,13063,13063.0,60.5,,,,,,,,,,,,,,0.2,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,
415,30.9151,-82.7063,65.4,66.2,13556.24,15916.0,9.4078125,2.0,62.0,123.0,69.0,342.0,3483.0,732.0,987.0,251.0,236.0,13.0,44.0,1886.0,4581.0,1710.0,109.0,27972.052212,800.22,884.0,1727.0,6798.0,1.6129,13.3431,37.0968,3.3724,,0.0,9.0909,14.6628,14.2229,13.0499,30.9384,,,22.1408,,46.4809,69.0616,29.7654,,3.5191,,,,,,,,,,13065,13065.0,51.7,7.9,,,0.5,,,,,3.4,,18.9,,,,,188.3,,,0.1,6.8,,,,,,,,,,8.6,,1.8,,,0.4,,,,,,,0.7,0.6,,,0.4,,,,0.1,,,,,,,98.9,118.7,,17.2,,0.7,,,0.4,,,2.7,,,6.0,,,,,0.1,,,,,,,,,,0.1,,,0.4,0.2,1.0,,,,,,,,,,,0.7,,,197.5,,,,,3.0,,,,1.7,,,,,2.1,,,,,,,2.4,44.2,,0.3,,,,0.2,8.3,,,,,,,0.2,,,,,0.3,,,,,,1.5,15.2,,,,,,,,,0.1,,,,,3.1,,0.1,,,,8.5,,,,,,,,,,,,168.5,,,,,,,,,,,,,1.2,,,0.2,2.7,0.2,,,,,,,,0.1,,0.1,,,,,,,,,,,,,,,,,137.6,,,,,,0.5,,0.8,,,,,,30.4,,,,,,,,,,,,,,,,,,10.6,,0.5,,,,,14.2,,,16.0,,,,9.2,,12.1,,,,10.8,,,,,,,,,,,,,,,,,,10.7,,,,1.0,,0.4,7.7,,,,,,,,,,,,,,,,,0.6,,7.7,,,0.2,,,,,,,,,2.1,,,22.3,,,,,,,,,,,,,0.1,,,,,,,0.7,,,,,,,,,,,80.2,2.6,,,,,,,,,,,
416,33.9415,-84.5767,59.7,59.7,9851.38,32713.0,4.928125,69.0,3375.0,11349.0,6502.0,24023.0,353709.0,64706.0,95375.0,50955.0,84330.0,30657.0,2314.0,171774.0,428023.0,79679.0,129.0,21763.508834,339.55,65913.0,152912.0,688078.0,1.0343,12.4241,26.441,3.5206,8.7166,,9.1366,17.5108,10.4404,11.2684,23.945,0.6847,0.0801,13.1987,0.2404,48.633,59.5712,29.9301,7.2889,2.275,4.924,24.4,59.4,17.3,151.5,15.6,37.4,23.1,6.9,13067,13067.0,1136.3,,,,0.8,,,,,,,,,,,,0.7,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,0.4,7.7,,0.6,,,,,0.2,,,0.2,,,1.6,,,,,0.7,,,,,,,,,,,,,0.1,0.1,1.5,,,,,,,,,,,2.6,0.3,,2.7,,,,,,,,,,,,,,0.5,,,,,,,14.1,25.5,,0.3,,,,0.1,0.5,,,,,,,,,,,,0.2,,,,,,0.3,20.9,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,2.4,,0.2,,,,,,0.3,,,,,,,,,,,,0.1,,,,,,,,,,,,,13.5,,,1.7,,0.1,,,,,,,,20.2,,,,,,,,,,,,,,0.2,,0.3,,3.0,,,,,,0.3,,,,,,,,,,,,,,,,,,,,28.9,,,,,,,,,,,,0.9,,,0.4,,,,,,,,,,,,,0.1,,,,,,,0.1,,,,,,,,,,,0.6,2.2,,,,,,,,,,,
417,31.5492,-82.8493,63.9,65.4,10405.29,16766.0,154.5515625,9.0,329.0,731.0,494.0,1863.0,20901.0,3584.0,5747.0,2568.0,4352.0,303.0,117.0,11283.0,27386.0,9900.0,605.0,20704.010769,575.1,4526.0,9588.0,42356.0,0.7591,12.8198,40.7928,4.2452,6.6629,,6.8597,16.2496,19.8763,9.0245,29.1819,1.1245,,20.3542,0.3092,45.8532,72.9547,33.2865,7.5063,1.7149,5.5384,,106.2,,160.6,,60.2,,,13069,13069.0,4307.2,1397.7,,69.2,4031.7,,,,,598.6,,11929.0,,,,,2344.2,,,,1068.4,0.9,,,,36.6,,,,,1533.4,,557.9,,,29.6,,,4.6,,,,461.4,21.8,,,76.3,12.9,,,39.1,,,,6.4,,,6451.0,21631.0,,788.3,,126.4,,,518.2,,,36.3,,,412.2,,,,,0.7,,,,,,0.2,84.9,,,63.4,,0.6,80.4,12.8,294.6,,,,,,,,18231.0,,,24.8,,,48468.8,,,,5.1,109.9,7658.4,0.5,,128.3,,,,,129.5,,,,1.8,,,11023.4,1636.6,,130.5,,,,43.7,1484.3,24527.4,,,19.7,,,12.8,,,,,9.4,,,,,,56.1,562.5,,,,,,0.8,3.8,,18.3,,,,,938.8,529.0,7.5,,,,1506.8,,,3567.5,,,1.7,,,,,3321.1,34738.6,0.1,,,,,,,,,,,,212.5,,,13.7,172.0,38.8,,,,,,,,4.3,,16.4,,226.8,,,235.0,7.7,104.8,,,,23.1,807.1,,,0.6,,8791.0,,,1.6,,,159.1,,30.2,614.0,,,,452.6,9500.2,14.8,,,,5874.5,1.8,,,,,,18.4,,,,,,390.3,,56.9,,,,,5571.3,,,13463.0,,6.3,,2540.0,,2165.7,744.3,,,190.3,,,,,,,,,,339.3,,,,,,,,1001.8,,,,177.5,,16.6,667.5,3.0,,,,0.9,,440.8,,,,2.2,,0.1,,,,34.9,,286.3,1832.1,,97.8,,0.9,,,,115.6,,,7206.8,,4.6,3826.7,,,,,,1.6,,,,,,,217.2,,1060.4,,2.0,,,126.1,,,,,,,0.1,,,7761.6,1409.5,223.7,3.2,2.5,5966.4,,,,,57.3,,,0.1
418,31.1884,-83.7688,63.7,65.4,9821.23,17561.0,179.103125,7.0,449.0,806.0,736.0,2526.0,22922.0,3681.0,6351.0,2683.0,7763.0,294.0,218.0,10210.0,29441.0,9803.0,644.0,15845.704847,544.15,5865.0,9898.0,45498.0,1.1794,12.1664,37.0577,4.2624,7.4488,,7.5109,13.9872,15.4562,13.263,29.2779,0.538,,19.4703,,43.3685,66.0666,31.5539,9.4144,2.5036,4.9659,,131.7,,185.1,50.9,50.3,,,13071,13071.0,5992.4,1600.2,,108.2,3992.4,,,,,685.3,,17241.0,,,,,5561.0,,,,1681.7,1.4,,,,1694.8,,,,,1755.5,,948.5,,,415.5,,,11.7,,,,629.3,35.7,,,87.4,4.4,,,46.8,,,,7.3,,,58402.3,32668.2,,1245.5,,261.8,,,496.2,,,50.7,,,4565.0,,,,,2.2,,,,,,3.5,132.7,,,160.2,,0.6,235.4,117.1,600.2,,,,,,,,6131.1,,,40.6,,,170348.6,,,,5.8,179.7,11930.2,8.9,,166.8,,,,,237.5,,,,30.0,,,17168.1,2677.2,,1874.7,,,,122.2,2360.4,38316.1,,,326.6,,,117.1,,,,,15.4,,,,,,91.8,934.2,,,0.7,,,13.7,179.1,,25.7,,,,,1222.7,826.3,105.0,,,,1725.1,,,5518.5,,,5.0,,,,,5188.2,51314.8,3.1,,,,,,,,,,,,243.2,,,18.1,395.6,149.9,,,,,,,,7.0,,18.7,,385.1,,,1579.5,27.2,4931.7,,,,53.5,1260.8,,,0.7,,83170.0,,,4.2,,,2206.2,,77.5,3879.5,,,,707.0,14870.2,644.9,,,,9177.0,5.7,,,,,,586.3,,,,,,742.1,,768.1,,,,,9086.6,,,19581.2,,33.4,,4118.6,,2585.8,999.2,,,160.7,,,,,,,,,,530.0,,,,38.9,,,,1211.8,,,,203.2,,28.1,1098.5,4.7,,,,14.5,,688.6,,,,120.6,,1.1,,,,52.4,,468.3,2862.0,,101.6,,46.0,,,,38.9,,,9696.7,,7.3,4257.3,,,,,,44.3,,,,,,,347.3,,1656.5,,0.8,,,314.8,,,,,,,0.1,,,12125.0,1190.3,288.0,5.0,129.9,9320.5,,,,,156.8,,,1.7
419,33.5442,-82.264,62.4,62.3,8536.65,29185.0,7.30625,10.0,705.0,1457.0,1307.0,5037.0,63725.0,6913.0,18648.0,12363.0,6175.0,4761.0,393.0,18439.0,94867.0,7624.0,186.0,17433.875638,290.09,10484.0,43085.0,124053.0,0.6138,11.7166,30.2283,3.1553,6.6659,,7.1936,14.7749,9.3259,9.6059,24.1331,0.7215,,11.8458,0.14,45.7786,57.5382,27.5145,6.1275,1.3461,3.6722,50.6,66.2,36.4,146.9,27.9,45.0,,,13073,13073.0,930.7,0.3,,,0.7,,,,,,,3.1,,,12.3,,1.7,,,,0.2,,,,,,,,,,0.5,0.2,,,,0.2,,,,,,,7.2,12.3,,,,,,,,,,,,,,,25.3,,4.9,,,,,,,,0.1,,1.3,2.5,,,1.1,,,,,,,,,,,,0.2,,,,,0.1,,0.4,,,,,,,,,,,,15.0,,,,,,,,,0.2,,,,,2.2,,,,,,,5.8,,,0.4,,,,0.4,1.5,,,,,,,,,,,,0.2,,,,,,0.1,9.8,,,,,0.3,,0.6,,,,,,,0.2,,,,,,0.1,,,0.2,,,,,,,,0.1,130.6,,,,,,,,,,,,,0.2,,,,1.8,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,0.3,,0.9,,,,,,2.2,,0.1,,,,,,,,,,,,,0.4,,,,,,,,0.2,,3.3,,,6.9,,0.4,,27.4,,0.6,8.0,,,118.9,,,,,,,,,,,,,,0.3,,,,1.2,,,,0.2,,,0.3,,,,,,,,,,,,,0.1,,,,,,4.0,,,0.2,,,0.1,,,,,,55.9,,,2.6,,,,,,0.2,,,,,,,,,,,,,,1.2,,,,,,,,,,,,1.0,,,0.2,,,,,0.1,,6.4,
