"","X1","X2","X3","X4","X5","X6","X7"
"61",-0.299063049334052,1.83028496415501,0.170717482795558,-0.416391662042536,0.495329584355437,0.143964151380996,-0.555826111437749
"62",NA,0.274533634222259,NA,0.196388905439868,1.03811865631498,1.33475978713705,0.387526951146826
"63",-0.600592007538011,0.402545686078126,1.1683388960779,-1.33208968019372,0.372432190742165,1.16361206980672,-1.95208280733549
"64",-0.524878048717862,-0.201106562336622,1.09987062970265,0.746157560564687,1.35193842019359,0.682621668638363,-0.21953725660333
"65",-0.116155563307459,1.44567710297806,0.999632919751393,-0.366274653074583,NA,-1.69277652979634,0.158316596580559
"66",0.652043332254241,-0.172608108724298,1.8686522414636,-1.27352761665692,-0.528476493867568,1.12553383930302,1.67041221132099
"67",0.422434224274389,0.086407826356059,-0.0687296719955892,1.93403788590939,-0.565010648638568,-0.396478366246829,1.02078837743758
"68",-2.71855113973838,1.0281534196033,-0.876501579655023,0.29490570165598,1.56792325165444,1.74262326020174,0.15694295901242
"69",0.146615998716886,1.4656491042627,0.620681139506758,1.78956405449828,-2.31145605062559,1.34347492298013,0.0181011952111808
"70",NA,0.81056323017181,NA,1.3467214772875,0.241435301183342,1.24607444027212,-0.185848161406169
"71",-0.611987865069936,2.05700791313631,-0.608634485250338,0.178650042440931,-0.875556416932036,0.38830307248118,0.232989746422068
"72",0.163081122992777,-0.317391004626035,-0.0824465171442502,1.49680570079247,-0.245977026448291,1.38701323185937,-0.101848327395554
"73",-1.12600710767203,1.69854655736489,-0.27837426554127,1.22891367204025,-0.492186957026857,-0.024166293994737,-0.12866508396561
"74",-0.14686768147866,1.42578288672342,0.628890613261816,-0.111707014881719,0.102720402741607,0.166060656755781,0.214009225538626
"75",0.907651982363973,-0.301090102899309,0.746362996612306,-1.35370729512647,0.0609956112586547,2.21501838769143,0.462637077285358
"76",0.219677980025057,1.59656935163932,0.824543481519126,0.642017102394589,NA,-2.14836112913056,0.58455165988175
"77",-0.862182640683953,1.24511095773239,-0.805204701300386,-0.674907203424762,0.225414349940515,2.17808583369659,-1.5760445457607
"78",0.0466747372875253,-0.775010671976874,0.863426264475378,-0.934180260200504,0.262191065572713,0.475097754405197,-1.51721343044718
"79",NA,1.17739425733284,NA,1.47112193653506,NA,-1.72370902185462,0.926708650955393
"80",-0.862418131469457,0.910079040427906,1.09619671914642,1.98535616719581,1.71716718341727,0.220569423513105,-0.57772896844298
"81",0.724742956712561,0.541193525342418,0.0343885383254401,1.25428654736153,0.210655264215458,1.73337636424007,1.8239963543064
"82",-0.810384530685921,0.883327453610634,0.167975518292362,-0.289599326720324,-0.44552967436376,0.68297875700046,0.194256162425159
"83",0.159764150445803,1.83866103125876,-0.158216290139302,-1.45888926040934,0.792169032231829,1.44856258570217,-0.395329434341873
"84",0.66303023520176,2.36489804618105,0.56516223147451,-0.150241724620121,0.932395415869604,0.990092165822866,1.58037790520235
"85",-1.43196312594109,0.200106538082943,0.369780556318249,-0.305444780456789,-0.848980401549412,0.980225631238035,0.186468927176524
"86",-0.0785100528572354,2.01846249102039,0.0651289801852631,-0.1971169057325,0.378357933519812,1.84261540814751,-0.315978765043475
"87",-1.14052500336669,0.193606138225338,-0.668374959402042,-1.35821797404651,1.67040902605548,1.10178695364572,0.652019208357404
"88",-0.245582854061842,0.115000609593265,0.473274694305078,2.55561287993715,NA,-2.94405172958665,1.79299020709047
"89",-0.0921399058229495,-0.104091804562699,0.718585493319473,1.32974344126567,0.795849221829949,0.52559656144321,0.485563394908343
"90",0.294331786356429,1.86340727961119,0.593787490799264,0.79893507886557,0.272738123108804,0.0313828736638488,0.793696774772631
"91",0.708719745802392,-0.663216405305987,0.619998344225697,0.473957699726637,0.448054830904101,-0.246961818846093,-1.00321855250239
"92",NA,0.780480379765738,NA,-0.0914579793988503,0.749442044431327,2.91584652845808,0.256673243023486
"93",-0.671855575948037,0.220438557299193,-0.290802510713146,1.89691982345039,-0.433826428558913,1.06535317308978,-0.654794670839374
"94",0.601970392536404,-0.134854179692392,0.0394299092950872,1.23784474520513,1.56108118995382,0.450670420476945,0.034334760781203
"95",NA,-1.5898069844626,NA,-0.63163421618007,1.56950301081403,0.904854457009806,0.618503964662172
"96",-0.570193308001242,-0.246186590032028,-1.15617003579597,0.744323641154125,1.08648853620293,1.40076178192458,-0.862357087295319
"97",NA,-0.157405336655516,NA,-1.50134703497164,0.718989488456585,2.84367381863332,-0.595275521284417
"98",NA,1.24909417228858,NA,0.237046408284287,0.0164577577326274,0.458923497251093,-0.275620907546069
"99",NA,-0.646695798323655,NA,-0.34336083227016,NA,-0.893625900665912,3.24035434115217
"100",-0.239231377147266,0.944546118232655,-0.690167644948968,-0.649800489420006,1.63060645188474,-0.185496886666107,-0.524105279109191
"101",-0.0807132314636395,0.014152229933316,1.74102949695704,-0.18569657245793,1.57167675259562,1.64600718533358,-0.331328295249261
"102",-0.331709455633361,-1.63323002663344,0.864037551522536,-1.14968359832305,NA,-0.734657968206807,-1.6537547627928
"103",-1.01773518062337,-0.00340197579940205,1.12904894376597,-0.287853269931294,0.764121854646368,1.72347091460954,0.0171623641139027
"104",-0.530722013433021,0.338642754889126,1.29244635202005,-1.20087088058605,0.0746348652844177,0.888377140988401,0.717895819133491
"105",NA,-0.667875672640342,NA,-0.590441684966869,1.87792378456578,0.0596066222272233,1.93903935164966
"106",0.0983529901249644,2.3942356368436,-1.44941195455478,-0.208408288815638,2.14299370406028,-0.0670643345623222,0.167770234282585
"107",-1.0902903953225,0.254340371872568,-0.105988938584692,0.234236585960947,0.755141052202505,0.32725488231732,-0.317197983893099
"108",-0.37730533142085,0.947970134998918,1.23347659206894,0.304728180420195,-1.07346632340957,1.31803575293618,2.24671181379735
"109",-0.458047744436286,1.45584716750466,-1.1027723332244,0.457397961422516,-0.633653157824769,0.0403781233826054,-1.256026115714
"110",0.544438502647281,0.177542578635287,-1.18296282165363,-1.83818683472798,0.5679732701285,-0.495372561153602,0.212492076411297
"111",0.602147746819771,0.880736478337202,0.0652525726575277,0.361729602512943,1.54882278551211,1.59572146221556,-1.13499540145639
"112",0.138106093943798,-0.144280153640439,1.46164516668697,0.162808194727178,-0.907992317904897,0.182764335603488,1.11724561422225
"113",-0.271503860916636,-0.310271088050264,0.533052205055334,0.884412266326406,-0.567003151710992,1.34797586222261,-0.0879530682234603
"114",0.583596467125446,1.73780752137842,0.0430618529916777,0.17037021002889,NA,-1.69130853286819,0.141971444044499
"115",0.315663542305242,0.163466488939941,1.66660676678449,0.329555532678843,0.533102402592513,0.212114371127039,1.88729992246042
"116",0.365846682268007,1.44889813226734,-1.08884242805084,2.53455856252498,0.13157683830299,-0.12554466867034,0.349120916936491
"117",0.819712933243128,-1.32257961051386,1.53085728141442,-0.195685408521091,1.29368698431343,0.289117865679687,0.158128189442442
"118",0.644402267578915,0.357342552754538,0.682206577357646,0.373975256439403,0.0259577714946337,2.35858155356877,0.352230018889312
"119",-0.617070829611646,1.16404954817342,0.366401632906804,-1.19137474081161,1.10742370225995,0.555810318501369,0.563210752200284
"120",-0.711812817877106,0.371014179085314,0.220382202603167,-0.893079776963711,0.325963795807134,-0.186669162902021,0.291909523528502
"121",-0.361543795828143,0.756369463593409,-2.13224889288516,1.14788031395017,0.275684293334545,0.713168921805567,-1.04935938251578
"122",0.173041895984617,0.970333098390308,-0.13797322534966,-1.4059658843832,0.271880572721911,2.1714442521085,0.54372436046633
"123",NA,0.115131770632811,NA,-1.00823180414779,1.40283272755122,0.642997837330004,0.134801700406231
"124",0.688342365122325,1.2913143386884,1.38570497828706,-0.669881328066042,0.987804778377051,-0.37812585138213,-0.651662044610977
"125",-0.787485610306079,1.71201851222346,1.01151968917679,-1.87070909844353,0.71468049349814,1.24481393282097,-1.81292487950417
"126",-0.328824135650102,-0.166590351519548,-1.33394603709693,-2.21272217463343,-0.158395049035814,1.51489208436188,0.583435664648219
"127",-0.389190538325271,-1.22289933112043,2.77933702449552,-1.80979080087181,0.659655145921071,0.771609060219827,-0.802890381927723
"128",-1.35034207829736,0.530664196741873,-0.846789239589677,0.972798538399506,0.530559747498354,0.502180616793024,0.269627386545371
"129",-1.90882325296123,0.597789500034801,0.536846758284387,-1.48176035319501,0.201952541885229,0.603580698340116,1.89521850225772
"130",-1.07494643357379,-1.37253784513114,-0.092004433172849,1.43619295524571,1.49879417788156,0.490541398859182,-2.76557402932651
"131",NA,-0.176929039852633,NA,-1.82869539244784,-0.682479016198737,0.256595190051047,-1.96199398156314
"132",NA,-1.49859231863868,NA,-0.364304818059909,0.829742937847777,0.909431231338162,0.766701931862399
"133",0.714449885724515,-1.10064906406511,1.92051474774066,-0.689185728179646,-0.516099095523715,-0.0791671951587469,-1.23479760383539
"134",-0.0944988870961064,-0.727224043569052,1.83709898513862,-0.708587780045877,NA,-1.86328115451319,1.09838245535589
"135",0.292725073669955,0.883048654134627,0.0469422393374028,-0.290411854573697,0.387667248207904,1.51242811621642,0.93405099493733
"136",0.532364393398991,0.917043765108383,1.92685296619649,-0.352253585410367,0.814273968943928,2.2423370592376,0.556014825600783
"137",-0.195612975665413,0.793369690888107,0.409944536296452,1.265919781817,0.660738142926799,1.72572656161574,0.740489614974394
"138",NA,1.05252954507118,NA,-1.76704151846995,0.0463175457622873,0.452919245639847,-0.27225183885349
"139",0.737138458899502,-0.0587149661748796,0.949350336802852,1.41327779926074,0.324404780550733,0.539089795728639,-0.997820412949687
"140",0.440978885972701,1.61722965337683,-0.216045034315202,-1.13515362885044,0.622302618138908,-0.022282133875192,0.436648201211015
"141",0.280449012602012,0.416786259191808,-1.72979641008892,-0.195425371357462,1.58235130402764,0.795625790437002,2.50028581947879
"142",NA,1.21661481550214,NA,0.623471155728154,-0.123611906516816,0.517716681002814,0.330313733372556
"143",-1.08104853854819,1.76374758198944,-0.123533192757388,1.69204110241606,1.1452857192454,0.62977186080852,-0.541049661662627
"144",-0.462881863188666,1.47009510634238,-0.462062735603703,-0.894391201621463,-1.49723192570578,2.45438445749637,1.13116835662184
"145",NA,0.873333307202276,NA,1.0217258146482,0.0614283220595449,0.828754618800976,-1.58434853761545
"146",0.115850595727187,1.9300476725391,1.71967479834783,0.130324787484881,-0.58873082062121,0.013108331047277,-0.922671024609728
"147",0.758466749023797,-0.175598143634479,0.695016019733341,-0.508898388323025,2.30236794399303,0.242684288570706,2.59388905265076
"148",NA,0.417288597863198,NA,-0.230088707434668,-0.440908764693101,0.320859937651462,-0.0516002174372859
"149",-1.08114504003454,1.15288182335836,0.588449520428335,0.255164796817866,0.326076547937377,-0.418213619106829,-0.461522005646528
"150",NA,1.78389090531507,NA,1.11711810933862,-0.0713569582149115,-0.399670369559823,0.307659109741185
"151",NA,-0.00202480434805374,NA,-0.33598928675218,NA,-1.55779839837093,-0.678215878781277
"152",-0.0398008789821655,0.914494371570099,1.52567593435782,0.390171828518856,1.61897391451006,1.06615754779461,-1.15713896589127
"153",-0.120526255627729,0.255899275393048,0.913460670904946,1.19597219679331,NA,-0.764779189221983,0.511305564684809
"154",NA,1.54121706726949,NA,-0.747647951522489,0.203997398646231,0.308206725463646,-0.073344875167614
"155",1.01756324472803,-0.842912174165456,-0.0862205387340158,-0.165039806669685,NA,-3.21630116455696,0.0199669697453306
"156",-0.585326215963967,0.781689199428195,0.302233313961662,0.54186749253742,0.812111735333197,1.95712611718727,0.927376754094886
"157",-1.1399973356929,1.61896649092108,-0.74767577518145,-0.831616098811827,-0.185792314886188,0.957558882120784,0.913913104710458
"158",-0.937756837080841,0.773374247784513,0.575253620357166,0.698404325772713,NA,-1.2986811329726,1.66099152293571
"159",0.764727044669424,0.177024380312094,0.359481784318067,0.176649880782697,0.648873757465816,0.70584935489035,-0.0528275153423495
"160",-0.314552275866795,0.727099917252524,0.00419168396277098,0.546173020533977,0.0946676312486638,1.18950864355946,0.257187612430254
"161",0.155760056505927,1.43265046854248,1.09498584424256,-0.698372342836103,0.683282597564333,1.5511883086607,-2.12684200827133
"162",-1.05407242581473,0.924386540783686,2.87201052844694,0.0346270989054192,0.155609747261779,1.11409155907624,0.686555462168054
"163",-1.60712474717014,-2.16547170671349,-0.972636259439905,2.55206666644238,1.19132404113815,1.849448453514,-1.26821049232297
"164",-0.538553641732255,0.687643634304351,0.820745328910401,1.48519662216862,NA,-1.35171848329485,-0.781397059285301
"165",-0.697819796453691,0.399235837782634,1.67237795542991,-0.70535658554245,NA,-1.00920165837504,1.82908511126253
"166",-0.16487450301403,2.91333204626805,1.86242449947393,-0.749411469364084,1.79000171149021,1.57094293661526,0.406790571968963
"167",0.758205843805274,-0.919388245814758,0.968061418090989,0.145937626697455,0.170555762910486,-0.377472238797144,-0.293357038970927
"168",-2.9687409289547,-0.25791694007987,-1.37700067082152,-0.265594276798573,-0.106072976259895,1.29119100263373,-1.69632845286473
"169",-0.276770341886785,0.704412617519377,-0.00304989347896478,2.59344863788559,0.27278161179929,1.93900846045201,0.770500763248935
"170",NA,0.160192737563548,NA,0.334619933875184,NA,-0.988298947361294,1.2365266462188
"171",0.956773082330172,0.751159284154575,0.14680116208253,-1.47134872495828,-0.225749888306147,1.35442004889614,1.75064713619199
"172",0.37075670008364,1.26286479894503,-0.228092643104394,0.625712739127714,-1.69665037892705,1.64842369684388,0.293037009417154
"173",0.475338035389459,-0.216758764459428,0.853639824627643,1.13146260815498,-0.901405572171023,0.509417267597429,-1.1935927380811
"174",-0.290023158772936,0.6550700293611,1.1514197178221,-1.10560859284482,-1.96734965121972,2.58638263862736,1.05260488313571
"175",-1.86704484778162,1.92353820310423,0.0356202820556269,0.05242829196623,NA,-1.52611405273769,-0.0937524318527928
"176",-1.10967615135892,-0.798807715007628,0.421566170694119,-2.21454902249131,-0.606848788612414,1.17903349816484,-0.143208825462565
"177",NA,1.42156024090387,NA,-0.0522162171521617,-0.158085173892722,-0.0141908046020355,0.351030641848022
"178",-0.994817929175463,0.455789989018995,-0.466862544579255,-0.0518220519859778,0.541546094156921,0.256479406450625,-0.0848664650910635
"179",-0.144566831860886,0.342534632353715,-0.696751610003435,1.24916039839344,0.687679662929655,1.5149193319818,1.16233476572187
"180",0.37702166965394,-0.395637264623752,-0.599996594089212,-2.15925238960423,0.72573318877101,1.55518931154007,-0.717220940808998
"181",-0.530813625252143,1.14700897512733,0.109352679548016,-1.64309518965039,0.567944216885242,0.83976174205732,0.0719541402957791
"182",0.816059363583953,-0.0607325049963636,-0.171072911406444,-0.67606480980185,NA,-1.84788646015458,-0.175200754670552
"183",0.838751592182555,1.59890904532392,-0.720213834902886,1.56526693209797,-0.86887831127608,0.275139507846941,0.428866217536252
"184",0.630293256763181,-0.256240721660632,0.106003924572484,0.227959557282075,2.24229339171677,0.489322072133317,-1.10058937089466
"185",0.48458422103069,1.42104950550413,0.185061762798774,-1.67119390769986,-0.176457672563381,2.15332471853707,1.90452363363699
"186",-1.34724150292997,1.59335582632122,-0.386379527957943,-1.9943612095809,2.09420222314768,0.419480121717993,0.331028848103259
"187",0.293317001599878,0.464725850380032,0.312564273968197,0.828613082689938,0.120505640378036,1.18714946280047,0.98297833395485
"188",-0.498490546851219,1.35000211372286,0.0201868341041121,-1.01112090480511,0.751756329239552,1.55982272041998,-0.463573596637843
"189",0.778318180935463,-1.31685530778993,0.0284960040428873,1.04865588627684,1.38041530284343,0.657750641141487,0.360365343698384
"190",NA,2.55324726804997,NA,-1.45109434258814,NA,-0.654610281786216,-1.41883238538944
"191",-1.47766275780962,0.291659884181555,-0.483375951172608,-1.40654847110792,-1.96254684420492,1.26105823968694,-0.381771127350514
"192",0.61315161814946,2.97361811608067,0.968732045952223,-1.05225386770028,0.662807737327532,-0.168400639270823,-0.0929079833466035
"193",-1.01249188403273,0.502411583271514,0.937721506296148,-0.952354996668438,1.0721565674467,-0.403915672204422,-1.53370016689127
"194",0.165035289964851,0.678436131605158,0.164497817288348,-0.0743219465768249,0.72788046434842,0.0264927783413154,-0.159012005244534
"195",0.00829143033393773,2.07917999221157,2.38284520030757,0.735214599910849,-0.098024023530583,-0.160837051910975,1.23388674487644
"196",0.623086659400778,-0.544334031030777,1.74464777410722,2.2691007926838,0.495695216893595,0.277683938925981,0.716062075287392
"197",0.18586080722497,0.374129189580579,-0.0766582281523488,-0.800006851502115,0.924081480524463,0.700768340559326,0.564863954635229
"198",-1.23989990030386,0.605143878318848,-1.63744192505079,-1.59767948020226,0.25938267453341,0.99589751185476,-0.368477046358845
"199",0.201750863528333,1.28126771961314,0.887110612872408,0.0396706153447572,0.649061808524153,-0.390396083209752,0.45223350148873
"200",NA,0.261609049076145,NA,2.20986567560033,-1.53866949514722,0.89962614428335,-1.35181774466942
"201",NA,0.215592729946586,NA,1.22143630659978,-0.0588317641667389,0.551864558161028,0.580445283082094
"202",-0.328241213550193,0.585173455256344,-2.32382759663941,0.815085083201388,0.520973237396801,1.44022174159107,-0.550821279990206
"203",-0.545327438549877,1.01099776037521,0.0528324471424,-0.590289106835629,-0.889442328822663,-0.192715930916656,-0.82924084345128
"204",-0.903630308485964,-1.4878425325341,-0.306579218303081,-1.26465325730226,0.916900985099242,1.59440914910301,1.27800158821093
"205",-0.295779546336059,-0.744261740004032,-0.484364800356989,-0.206681934598949,NA,-2.2835332771006,1.89318052961823
"206",NA,0.920679601382133,NA,-0.287650081864538,1.57931264781499,0.0817989456816662,0.342068482438534
"207",0.118492807628677,0.479116483232877,2.09159308151434,0.913671243604068,0.377658161470066,0.579349609692511,0.820511388891537
"208",-1.35212315770216,-0.720577856178454,1.00148301755334,-1.21487730833896,-0.925567822729357,1.16227707328776,-1.63707354090463
"209",-0.43883651325812,0.295234234856878,0.458765746838906,-0.50572629661345,NA,-1.50880794493194,0.123783968787003
"210",0.678096230908788,0.845075149262307,-0.418276606765232,0.814534599736146,1.87844694340741,1.65170335094254,0.371610393504279
"211",-0.716043457393495,0.544170734859584,1.71969058456083,-1.20624736789013,1.42143258051732,1.27888193109858,-1.2705945138831
"212",-0.923800153990327,1.7287202882733,0.528270277041454,-0.0927116596905399,-0.284924475685205,0.317638884601716,-0.198516705985268
"213",-0.148406231012136,1.54404810380542,-1.03229582605709,-0.784050269481039,-0.258515772129167,2.0396393003656,0.722642170701704
"214",-0.096092927433571,0.708468517516807,-0.772031209885847,-1.62167526324569,-0.150770445404757,0.0139532665877814,0.264953361027131
"215",-0.699086080720275,0.580624457050182,0.218645028688132,1.01964826403833,-1.0468861453221,1.34965218090256,-1.34509642680611
"216",0.38053661811662,0.237327167156175,0.899325121189347,0.0860267098288053,1.73340976471919,1.21884020177852,1.07249889809756
"217",-1.52550377283021,3.30041195496554,-0.118483411846261,1.48843263769128,0.0790124101085505,2.24230103581274,-0.316287202710104
"218",-1.08857585467197,0.965005769237077,-0.87224966470595,0.797611447333187,0.64005641351692,1.57182775407286,0.239400472964547
"219",-0.645757752384699,-0.57135775979962,-0.332784880695029,-0.132658595293666,-0.20077861377447,-0.0919640196866692,0.493276171612474
"220",-1.35125136390842,1.08048859740897,0.933926846970708,1.60741854803976,0.623172830422883,0.401569137449308,-1.46952920581082
"221",0.751335394097808,2.78119362465697,0.951146180814546,1.20459339275175,0.646174885914959,0.525982365304413,-0.504621080699891
"222",0.693712266901507,0.189884525139646,-1.0891994826362,1.4578933145727,0.0499527500836282,0.0158851408868476,-0.614811557112673
"223",-1.59655847275331,1.27071702347394,-0.332198721442283,0.918558839954709,1.20034592343074,1.36692064246475,-1.61461589780986
"224",NA,0.804133793941677,NA,0.126138381669472,NA,-1.44657418912671,-1.64166727487315
"225",0.537305258292267,0.345281203286497,0.946630011305207,0.608912763401791,-0.178653179253765,-0.283903356094386,0.529972825565356
"226",0.624353576164302,0.0546063087997999,1.03346916127708,-2.10924351731653,1.63444260850125,1.28566729130607,0.924124665270965
"227",0.228861638628635,0.57430647051611,0.990722258106514,0.036965392550943,0.982456372908243,1.50565364776872,0.300700242336384
"228",-1.07914359987631,1.41739287414775,1.72254691730642,1.36100216303869,1.59230488224118,0.790132040366444,-0.124306247036095
"229",0.982697877346771,-0.519173900440737,0.930353655447979,-0.012990229725666,-1.12137682679691,1.22675874316374,0.316783046345023
"230",-0.830653335639207,0.396293263459233,-0.721802166535203,-1.06133572353118,-0.82857183986982,0.19881137170323,-0.121693342278131
"231",0.944554830788505,1.51189160933349,0.825849798032197,-1.73360048556905,1.98824454436855,1.65130046940175,-0.319689306684278
"232",NA,-0.683068530539769,NA,-1.55658131470196,-0.704709100266228,1.00925273198461,-1.16847253561738
"233",-0.424845806857805,0.453343177760142,1.28169669016982,0.600351528054305,-1.16206105333437,0.944327951401149,1.25066761643607
